id,name,cb_description,industry1,score1,industry2,score2,industry3,score3,industry4,score4,industry5,score5
6246,Mural,mural fintech startup build fast collaborative payout platform low fee support good web3 include venture leader groundbreake company include,Sharing Economy,0.404,Creator Economy,0.397,Economic Empowerment,0.393,DeFi,0.384,FinTech,0.364
24184,Bread,partner retailer offer pay time solution finance easy transparent company use technology advance consumer friendly credit improve access transparency ease use cost product help merchant partner grow sale make product accessible consumer found base,E-commerce,0.504,Retail,0.504,Sales & CRM,0.498,Payments,0.487,Procurement,0.442
5413,Eatron-Technologies,​fast grow software supplier dedicated make software define vehicle reality oem worldwide provide automotive grade intelligent software platform bmstar imstar software platform design cloud counterpart integrate connectivity analytic enable update software improvement achieve superior performance reliability lifetime electric vehicle intelligent software solution help transformation automotive industry safe electric autonomous vehicle deliver potential benefit business ​consumer planet,Cloud Ops,0.418,Business Intelligence,0.405,Sales & CRM,0.391,Automation,0.383,Autonomous Driving,0.382
22037,Bricknode,develop saas platform financial institution launch security brokerage business click platform call financial system offer complete user interface office operation financial advisor end customer portal offer complete access function user create experience use core financial service operation marketplace module available build provider addition software provider subsidiary regulate financial security firm enable act business business brokerage white labelling capability,Sales & CRM,0.498,DeFi,0.46,FinTech,0.44,RegTech,0.439,InfoSec,0.437
15611,Molab,drug discovery process benefit patient people suite benefit comprehensive range application drug discovery chemistry vivo toxicity physiochemical property,Life Sciences,0.45,MedTech,0.32,Healthcare,0.298,Analytics,0.293,Longevity,0.293
483,NGINX,company popular open source project offer suite technology develop deliver modern application combined solution bridge gap multi cloud application service span code customer incorporate headquarter,Cloud Computing,0.429,Developer Tools,0.413,Data Infrastructure,0.392,Cloud Ops,0.382,Data Centers,0.363
482,Sezmi-Corporation,know building b entertainment service company focus combine strength wireless broadcast technology internet offer personalize entertainment solution consumer company develop video entertainment platform aggregate content variety sources- traditional tv programming hdtv movie internet video demand allow personalization advanced navigation building b plan roll platform currently claim platform require pc additional infrastructure implement company management team contain prior senior executive entertainment company,Network Infrastructure,0.445,Sales & CRM,0.426,Telecoms,0.424,Video/Audio,0.415,Entertainment,0.411
21804,Brocc,sparlån -owned company launch digital marketplace consumer meet directly exchange financial service expensive intermediary simple safe smart solution create well fair term register authorize transfer credit payment,DeFi,0.436,Payments,0.389,AdTech,0.36,FinTech,0.35,InsurTech,0.349
21880,Budbee,budbee startup offer delivery service commit maximize customer satisfaction efficiency mile logistic service provide detailed tracking information instant chatting eliminate time spend wait queue enable customer seamless shopping experience,E-commerce,0.383,Sales & CRM,0.375,Retail,0.361,Communications,0.316,Logistics,0.312
22459,Buddy-Healthcare,mobile care coordination platform automate patient pathway coordination allow provider easily implement care protocol patient journey workflow digital format easy patient use app patient provide patient information task questionnaire instruction need navigate care period provide care professional real time visibility patient preparation recovery procedure help focus patient need special attention,Health Tech,0.473,Healthcare,0.455,MedTech,0.436,Sales & CRM,0.349,Mobile,0.333
